Draw Date,Winning Numbers1,Winning Numbers2,Winning Numbers3,Winning Numbers4,Winning Numbers5,Winning Numbers6,Winning Numbers7,Winning Numbers8,Winning Numbers9,Winning Numbers10,Winning Numbers11,Winning Numbers12,Winning Numbers13,Winning Numbers14,Winning Numbers15,Winning Numbers16,Winning Numbers17,Winning Numbers18,Winning Numbers19,Winning Numbers20
5/1/01,05,10,11,12,14,18,21,25,37,39,40,42,45,52,54,57,68,70,75,78
4/30/01,14,16,17,18,24,25,26,30,31,32,37,41,43,44,57,63,66,70,72,76
4/29/01,03,05,07,08,10,13,23,24,28,36,38,45,46,53,56,58,60,67,71,72
4/28/01,01,02,08,18,19,24,33,34,42,43,48,51,53,64,66,67,68,71,72,80
4/27/01,01,02,09,10,11,14,17,19,28,44,46,50,52,53,54,56,57,63,67,68
4/26/01,08,16,17,18,21,22,24,26,33,34,36,40,44,47,50,53,55,59,67,75
4/25/01,05,06,08,09,15,20,21,26,29,34,38,39,52,62,66,67,68,71,72,75
4/24/01,03,08,09,12,17,19,21,22,23,26,35,44,46,48,51,58,66,67,72,76
4/23/01,04,05,11,16,20,24,26,27,28,33,34,42,43,45,52,53,63,72,76,77
4/22/01,02,17,18,20,27,28,43,49,53,57,60,61,64,67,68,70,77,78,79,80
4/21/01,01,10,12,17,21,29,30,34,40,44,54,56,60,62,66,72,73,74,75,77
4/20/01,01,04,09,10,14,21,25,33,36,38,43,44,45,50,55,63,68,71,74,80
4/19/01,01,09,17,31,32,35,36,44,46,49,50,57,62,63,66,68,70,76,77,80
4/18/01,04,08,09,21,22,26,28,32,33,34,35,51,52,60,64,66,69,72,75,79
4/17/01,02,08,09,10,11,21,25,26,29,31,33,34,35,42,50,59,62,67,71,72
4/16/01,05,09,10,12,19,21,22,24,30,34,43,50,53,56,58,61,64,69,78,79
4/15/01,08,09,13,15,18,19,26,31,33,34,41,44,49,55,56,65,69,71,73,77
4/14/01,02,12,15,18,19,20,29,30,37,40,41,44,46,49,55,70,74,76,78,80
4/13/01,02,03,05,07,09,19,20,25,36,37,42,43,56,60,64,69,70,71,76,79
4/12/01,03,04,05,06,07,17,21,22,23,28,35,40,44,48,53,54,58,64,68,79
4/11/01,02,05,08,09,12,13,15,21,24,30,31,39,53,56,64,71,74,75,77,78
4/10/01,04,06,11,12,14,22,27,29,31,43,48,51,52,55,60,64,66,67,68,72
4/9/01,04,05,06,11,21,23,24,30,35,39,44,51,56,59,62,63,64,69,71,73
4/8/01,18,24,25,27,29,31,32,36,38,49,50,52,59,60,61,62,66,68,69,77
4/7/01,06,09,18,21,22,26,27,33,34,37,38,42,49,53,55,56,68,70,71,79
4/6/01,03,09,15,17,23,28,29,31,32,34,35,37,41,45,48,49,58,70,75,79
4/5/01,01,06,21,22,29,33,35,39,41,42,43,48,50,51,54,60,61,66,67,77
4/4/01,03,20,22,23,26,33,37,41,44,49,52,53,55,59,62,64,73,74,75,76
4/3/01,02,09,10,13,18,19,21,22,24,30,32,34,46,48,49,60,61,64,76,78
4/2/01,04,08,10,13,16,20,24,25,30,32,37,39,41,45,48,49,50,57,62,73
4/1/01,05,09,13,28,32,33,37,40,41,47,51,53,59,60,65,69,71,75,78,79
3/31/01,02,03,05,06,07,08,09,12,14,20,24,25,27,30,52,53,62,69,70,79
3/30/01,03,09,11,17,20,21,35,40,41,42,48,50,51,57,58,66,67,71,76,80
3/29/01,09,10,17,21,29,32,36,44,46,52,54,55,56,59,63,68,71,72,79,80
3/28/01,01,09,10,12,14,15,26,36,38,44,48,50,53,57,58,62,68,75,79,80
3/27/01,08,10,14,16,18,23,24,28,31,34,35,46,47,56,57,61,62,66,70,80
3/26/01,01,04,08,14,19,20,28,32,41,46,48,49,50,52,53,56,59,62,68,69
3/25/01,03,09,11,12,13,24,34,35,38,39,50,51,55,58,60,61,69,72,75,79
3/24/01,02,14,15,17,22,27,30,37,43,45,47,50,51,60,62,66,72,73,77,79
3/23/01,03,05,12,19,26,32,35,37,42,43,45,46,51,52,59,61,63,66,72,77
3/22/01,07,09,15,18,27,29,37,39,46,47,53,55,59,60,66,70,74,75,76,80
3/21/01,02,05,09,12,15,17,19,39,40,41,44,45,47,48,50,59,63,71,74,76
3/20/01,01,02,04,06,08,14,22,33,34,35,39,41,42,43,44,54,59,64,70,74
3/19/01,06,08,11,13,14,19,20,25,26,29,33,37,38,43,58,59,66,70,72,74
3/18/01,01,03,06,11,17,20,32,38,39,47,55,56,57,61,62,64,69,73,74,79
3/17/01,06,07,08,14,15,16,25,28,32,41,46,55,56,57,59,60,64,67,72,74
3/16/01,03,06,07,08,12,16,17,23,31,32,38,40,50,54,61,69,71,72,73,76
3/15/01,04,08,09,15,20,21,27,30,36,37,38,44,52,54,55,56,64,65,70,76
3/14/01,05,06,08,09,11,15,24,28,29,34,35,41,42,51,54,59,64,68,71,80
3/13/01,14,18,20,24,26,28,30,47,49,56,57,62,63,64,65,66,71,73,74,77
3/12/01,03,07,08,13,18,24,25,30,33,36,41,42,51,54,60,61,64,65,73,80
3/11/01,12,18,19,21,24,27,29,36,39,48,51,56,57,58,68,71,72,74,75,78
3/10/01,06,08,14,15,16,20,25,38,39,44,45,46,51,60,61,68,72,74,76,77
3/9/01,03,06,09,11,20,28,38,46,54,55,56,60,62,64,68,72,73,74,77,80
3/8/01,10,12,15,18,22,25,26,27,32,35,42,45,49,52,58,59,61,64,76,78
3/7/01,03,06,07,08,09,15,27,29,30,39,42,46,54,58,59,62,65,68,70,74
3/6/01,05,07,10,12,15,16,18,28,36,39,40,51,52,57,62,63,66,68,74,80
3/5/01,07,08,14,21,25,31,34,35,51,52,53,56,58,68,69,71,73,75,76,80
3/4/01,02,06,10,14,17,21,25,31,38,40,42,43,45,50,51,56,58,59,65,79
3/3/01,03,04,16,21,24,25,28,38,40,44,46,52,54,56,59,63,65,75,76,77
3/2/01,02,12,18,22,24,25,26,32,36,37,49,51,52,53,61,66,69,75,79,80
3/1/01,05,12,14,16,24,26,27,29,35,51,52,54,60,62,66,71,72,73,75,78
2/28/01,03,06,08,09,10,19,26,29,33,34,35,36,42,46,49,64,67,69,70,79
2/27/01,03,04,09,10,14,19,23,26,29,33,39,41,43,46,48,57,68,74,77,78
2/26/01,03,10,14,15,17,22,23,26,29,37,38,44,46,50,52,60,61,62,73,77
2/25/01,03,05,13,15,16,20,27,30,32,33,39,41,42,44,46,52,59,62,72,77
2/24/01,06,09,11,21,26,29,31,32,35,42,43,44,48,50,53,57,72,75,76,78
2/23/01,01,07,08,10,21,25,31,33,39,42,44,45,46,47,49,62,66,78,79,80
2/22/01,07,10,14,18,19,23,24,27,28,29,44,46,47,51,57,59,65,67,69,77
2/21/01,05,09,13,17,18,21,22,29,32,34,43,49,56,57,63,64,65,69,71,74
2/20/01,07,10,12,13,20,22,23,26,32,35,37,40,54,55,60,62,63,73,75,79
2/19/01,01,02,03,16,18,21,24,26,27,30,33,44,50,55,58,67,70,73,77,80
2/18/01,01,04,10,12,15,16,19,26,32,33,37,42,43,44,57,67,69,71,74,79
2/17/01,07,09,10,14,20,22,23,29,51,54,56,58,59,63,65,68,72,74,78,80
2/16/01,06,08,10,11,16,19,20,23,35,41,43,47,48,58,61,65,70,74,75,77
2/15/01,01,03,04,07,18,25,31,34,36,37,39,40,45,56,57,59,64,66,72,76
2/14/01,10,13,14,19,20,23,26,37,42,50,54,55,57,59,63,67,68,72,74,79
2/13/01,01,02,04,10,11,25,27,34,41,46,47,51,52,57,59,61,65,68,75,79
2/12/01,11,16,23,24,33,34,35,42,54,61,67,71,72,73,74,75,77,78,79,80
2/11/01,04,06,10,15,21,24,29,31,36,43,47,55,57,63,64,72,74,76,77,78
2/10/01,03,06,13,17,22,25,38,39,47,51,54,56,57,60,62,65,66,70,77,80
2/9/01,01,02,04,05,07,19,20,22,23,25,34,43,45,46,50,56,57,60,66,78
2/8/01,01,04,12,20,21,25,26,29,31,37,40,44,50,55,56,62,63,64,68,76
2/7/01,02,05,11,14,32,34,37,38,40,42,47,58,64,66,72,73,74,75,76,77
2/6/01,03,21,22,24,26,27,30,33,34,37,40,41,49,51,53,54,58,62,73,78
2/5/01,07,08,09,11,13,21,32,34,43,44,45,53,54,56,62,63,68,69,75,80
2/4/01,02,03,08,13,14,15,17,18,24,26,27,41,45,50,51,53,56,63,64,78
2/3/01,04,07,13,14,18,21,28,38,46,47,55,58,60,61,65,66,71,72,74,76
2/2/01,07,14,15,19,23,25,31,34,36,39,41,55,57,58,59,63,65,68,71,72
2/1/01,11,14,16,17,22,25,30,31,33,34,36,37,41,42,44,48,57,70,75,80
1/31/01,03,08,15,19,21,23,27,38,45,46,53,54,55,57,64,65,66,71,74,80
1/30/01,05,07,08,09,10,11,14,34,40,42,43,45,48,52,54,61,67,68,70,78
1/29/01,02,04,07,11,23,26,29,30,32,33,35,38,39,41,46,57,63,65,70,78
1/28/01,01,02,06,08,09,10,22,24,26,28,29,32,42,45,62,67,70,71,73,79
1/27/01,02,03,06,10,11,14,15,16,23,25,26,31,32,47,51,64,71,72,73,78
1/26/01,06,09,11,18,20,21,23,24,27,29,31,36,43,45,53,56,58,60,66,74
1/25/01,04,06,10,12,14,22,26,30,32,33,35,40,46,47,50,55,63,65,67,74
1/24/01,02,03,04,07,09,14,17,20,25,30,32,35,36,45,48,55,58,63,66,71
1/23/01,04,11,13,15,18,20,23,24,31,38,39,40,42,43,50,51,52,53,59,74
1/22/01,02,06,14,15,16,19,28,35,37,47,48,50,52,53,57,59,62,63,65,77
1/21/01,01,02,26,31,32,33,35,36,44,45,50,51,53,59,68,69,71,76,77,78
1/20/01,07,10,12,22,23,24,25,31,32,38,40,45,48,53,54,60,65,66,68,69
1/19/01,02,05,12,16,19,31,34,36,37,40,43,44,58,60,61,63,70,71,72,75
1/18/01,05,06,22,25,26,27,35,44,47,55,59,61,64,65,66,68,69,70,72,74
1/17/01,01,07,10,15,21,22,30,33,39,45,55,58,60,62,65,69,70,71,79,80
1/16/01,01,07,09,12,13,18,21,22,25,32,36,38,39,47,60,62,64,68,73,74
1/15/01,06,18,19,21,23,27,34,37,38,39,47,60,64,66,67,69,70,72,74,80
1/14/01,04,05,06,07,21,22,27,28,33,35,41,42,46,54,60,63,70,78,79,80
1/13/01,07,09,12,21,27,33,36,41,42,45,49,54,59,60,64,67,71,75,77,78
1/12/01,07,08,10,11,15,20,21,23,24,25,39,40,42,43,48,50,62,68,70,74
1/11/01,01,03,08,10,16,17,24,34,35,37,48,50,52,53,56,60,66,67,76,79
1/10/01,08,10,16,17,23,26,27,30,38,39,40,48,56,62,63,64,67,68,74,77
1/9/01,12,13,15,17,24,25,30,33,34,36,42,43,49,53,54,68,72,73,74,80
1/8/01,03,04,10,12,13,18,23,24,31,41,43,47,54,57,59,63,67,69,74,79
1/7/01,08,09,12,31,33,34,35,43,49,50,53,54,63,67,72,74,75,76,78,79
1/6/01,02,07,08,09,14,18,22,30,31,35,39,42,47,53,61,64,68,70,73,79
1/5/01,01,05,08,09,12,16,21,25,27,29,32,33,42,45,48,65,67,71,74,76
1/4/01,01,09,19,20,23,27,29,31,36,38,41,46,54,62,69,70,76,77,78,80
1/3/01,05,07,08,10,16,22,27,30,32,34,36,44,47,48,51,62,72,73,74,75
1/2/01,01,02,15,19,21,24,29,31,32,33,35,39,41,44,55,59,69,73,78,80
1/1/01,08,14,16,18,31,33,36,37,42,45,48,50,52,54,58,67,69,71,76,77
12/31/00,02,03,04,05,08,14,15,17,29,33,45,46,51,55,58,64,69,70,73,80
12/30/00,03,06,12,15,16,19,21,22,31,32,36,43,49,51,54,63,64,68,78,79
12/29/00,20,22,24,26,27,28,29,36,38,39,47,54,60,65,66,67,73,76,78,79
12/28/00,04,09,11,13,15,18,19,22,24,31,35,36,44,51,54,59,63,67,74,78
12/27/00,01,02,14,24,26,32,33,38,39,41,42,44,52,54,58,59,64,65,68,80
12/26/00,01,08,13,14,15,16,21,23,28,29,33,34,43,51,56,59,61,62,78,80
12/24/00,02,03,09,11,12,18,22,32,37,38,41,59,61,62,63,67,70,74,77,78
12/23/00,02,03,06,07,09,10,12,22,29,32,37,43,45,51,53,57,64,70,75,77
12/22/00,04,05,21,22,31,32,33,34,36,38,40,41,45,48,57,59,70,72,75,80
12/21/00,14,18,21,22,23,24,28,32,35,37,45,48,49,52,55,56,61,62,67,79
12/20/00,01,02,03,08,15,19,22,26,29,32,34,40,46,50,54,58,61,69,71,74
12/19/00,03,06,07,11,13,16,18,29,30,31,38,39,47,51,54,56,68,71,72,80
12/18/00,01,02,03,05,07,11,12,16,21,34,39,43,50,60,61,66,67,69,77,79
12/17/00,19,20,24,26,27,30,37,42,43,46,47,50,53,54,56,57,59,61,64,67
12/16/00,09,23,36,38,40,45,46,49,50,51,57,58,59,64,65,68,71,72,73,80
12/15/00,03,05,07,08,12,14,20,27,28,29,32,35,45,46,65,66,70,73,74,80
12/14/00,01,08,09,12,18,19,20,27,34,49,54,57,61,64,66,71,72,74,75,76
12/13/00,12,14,16,18,24,33,36,37,38,43,45,47,49,54,56,60,65,66,67,76
12/12/00,06,07,13,16,31,33,36,39,49,57,61,63,68,69,70,72,73,75,78,79
12/11/00,05,07,15,19,22,24,31,32,36,38,41,44,45,49,51,66,67,71,73,74
12/10/00,03,06,13,18,23,25,37,42,50,57,59,60,61,66,72,74,75,77,78,80
12/9/00,01,04,06,09,10,20,23,31,33,34,35,42,43,49,52,54,64,70,74,79
12/8/00,02,05,06,10,12,25,26,30,31,34,40,46,50,51,52,57,63,65,69,77
12/7/00,08,11,14,15,18,20,22,23,24,36,39,41,43,47,54,56,60,63,64,69
12/6/00,01,03,13,17,18,26,41,47,50,53,54,57,58,60,62,66,70,74,78,80
12/5/00,02,08,12,14,16,18,21,24,25,27,35,40,53,58,60,67,68,71,77,78
12/4/00,05,09,12,13,14,15,21,22,23,27,29,31,32,34,42,43,44,53,57,63
12/3/00,01,20,21,22,23,25,31,34,38,39,49,52,57,65,66,67,68,69,70,74
12/2/00,01,08,14,16,22,27,34,35,39,46,49,52,55,57,59,64,70,74,78,79
12/1/00,01,02,06,13,21,23,31,36,40,41,42,43,48,52,54,60,67,71,78,79
11/30/00,05,11,13,19,23,26,29,32,36,37,38,40,52,53,58,62,65,69,70,72
11/29/00,05,11,12,16,18,24,27,28,30,38,40,42,45,47,53,54,62,65,72,76
11/28/00,03,04,10,12,15,22,25,32,36,37,46,49,50,52,53,56,67,68,69,76
11/27/00,01,11,15,19,20,23,25,34,36,41,42,45,51,52,57,58,66,67,72,76
11/26/00,02,05,06,12,13,14,15,16,20,21,30,32,34,38,43,45,47,49,61,65
11/25/00,01,02,06,07,16,20,22,33,34,36,40,41,51,52,61,63,64,65,67,76
11/24/00,01,06,09,13,15,17,18,22,23,30,33,35,39,40,59,63,70,73,76,80
11/23/00,02,08,20,23,25,26,31,34,37,38,39,47,49,50,54,61,62,68,74,76
11/22/00,06,09,12,18,19,27,28,33,35,46,50,54,60,61,63,66,67,69,76,78
11/21/00,05,13,17,22,31,35,36,39,40,43,44,45,47,52,53,54,56,57,75,79
11/20/00,01,05,08,20,21,25,36,37,38,40,41,45,49,51,57,58,60,69,70,79
11/19/00,06,10,15,16,17,21,28,30,33,38,41,44,47,50,52,62,65,69,74,76
11/18/00,01,02,07,09,10,15,16,18,19,39,42,49,60,64,69,73,75,76,77,80
11/17/00,01,04,09,11,12,13,16,20,22,31,43,49,51,54,61,64,72,75,76,77
11/16/00,08,09,11,18,28,29,36,38,39,40,41,45,52,55,58,60,73,75,76,80
11/15/00,06,08,09,16,24,25,26,36,37,41,42,45,55,59,61,65,67,71,74,77
11/14/00,05,09,10,15,18,20,22,26,29,30,32,38,42,63,64,65,68,71,72,78
11/13/00,03,04,06,08,26,27,32,35,39,41,45,48,49,51,52,54,58,59,69,72
11/12/00,04,05,10,12,15,17,18,22,28,34,40,42,55,57,58,61,69,70,73,75
11/11/00,08,11,12,13,14,17,19,23,24,28,29,31,34,42,44,56,62,65,67,74
11/10/00,05,07,08,10,13,17,21,26,30,44,52,55,59,61,62,71,73,74,76,77
11/9/00,02,03,05,08,09,18,29,33,36,37,38,39,47,56,58,59,68,73,74,80
11/8/00,06,08,10,11,17,24,36,38,39,42,49,52,53,56,60,61,63,65,68,80
11/7/00,02,12,14,16,21,24,27,29,30,37,41,45,46,49,62,64,66,68,70,77
11/6/00,05,14,15,18,22,37,38,46,47,50,53,55,58,61,62,64,69,70,73,80
11/5/00,02,06,07,10,11,13,18,21,23,27,31,34,49,52,53,61,63,64,65,71
11/4/00,01,08,09,17,18,21,25,29,32,37,38,39,41,49,56,66,67,69,78,79
11/3/00,03,04,09,10,12,14,16,28,29,43,44,46,55,56,57,63,73,74,77,80
11/2/00,03,05,09,15,16,22,28,30,37,38,47,54,55,58,59,66,67,72,73,80
11/1/00,05,10,16,23,28,31,35,47,52,53,59,60,61,62,67,68,69,70,72,73
10/31/00,02,04,07,10,11,19,25,33,34,36,45,56,58,59,62,64,73,74,77,78
10/30/00,01,04,08,10,14,15,16,20,22,25,28,35,39,41,44,50,52,53,54,65
10/29/00,02,05,10,14,17,19,21,22,25,26,28,30,37,45,53,57,60,61,74,77
10/28/00,02,03,05,06,09,16,26,28,48,49,50,51,54,57,62,64,69,72,75,78
10/27/00,11,19,21,22,27,28,29,32,33,36,38,43,45,49,51,63,67,71,78,79
10/26/00,02,12,16,21,27,30,52,55,58,59,65,66,72,73,74,75,76,77,78,80
10/25/00,11,16,20,37,38,39,40,41,42,43,44,47,50,53,58,61,70,74,75,80
10/24/00,01,02,05,06,08,09,16,19,22,27,28,30,36,41,43,49,64,65,76,79
10/23/00,01,05,13,17,24,27,30,37,42,44,46,51,53,60,63,64,65,70,71,72
10/22/00,02,04,09,12,14,23,25,28,31,33,34,35,38,43,45,46,49,51,72,78
10/21/00,01,05,11,13,16,17,24,28,29,36,37,44,45,50,55,64,69,71,74,75
10/20/00,07,11,14,16,24,26,28,29,38,39,41,49,50,51,55,66,69,74,76,78
10/19/00,02,09,11,12,16,18,19,22,24,33,34,36,37,41,42,47,49,54,69,80
10/18/00,02,09,14,15,18,22,24,27,31,34,36,40,42,47,51,55,59,61,68,73
10/17/00,02,06,10,12,18,24,29,30,34,40,46,50,52,53,57,65,66,67,68,75
10/16/00,05,11,12,13,15,29,34,35,45,49,54,56,59,60,64,67,68,75,78,80
10/15/00,02,05,07,31,32,35,39,40,43,48,51,53,54,55,56,57,61,62,73,79
10/14/00,06,11,17,18,21,28,32,33,37,45,48,49,53,54,56,73,75,78,79,80
10/13/00,03,04,06,13,15,18,19,23,24,27,37,39,44,50,51,55,57,60,67,74
10/12/00,04,11,19,20,23,29,30,31,33,37,39,42,50,54,63,69,75,76,79,80
10/11/00,02,04,06,08,13,19,21,36,40,44,47,51,62,71,72,73,74,75,77,79
10/10/00,03,05,06,08,16,21,24,25,29,30,38,44,50,54,56,59,60,63,71,75
10/9/00,01,05,07,12,15,17,26,33,39,41,44,47,49,50,52,58,63,66,77,79
10/8/00,01,02,05,06,09,15,23,28,31,38,45,46,54,55,59,60,62,74,75,79
10/7/00,02,03,04,08,12,13,21,33,37,38,47,56,59,60,64,68,71,74,77,79
10/6/00,03,06,10,11,12,16,21,22,28,34,47,48,49,57,58,62,65,71,77,79
10/5/00,03,06,08,09,12,17,25,33,35,37,39,43,45,50,55,60,61,64,66,71
10/4/00,04,10,11,16,22,30,37,53,54,55,59,62,63,65,68,72,73,74,75,77
10/3/00,10,16,18,19,22,36,40,43,45,48,49,53,54,56,59,64,67,76,77,79
10/2/00,06,09,12,20,24,26,35,38,41,45,49,51,52,55,58,64,67,75,77,80
10/1/00,10,12,18,20,22,23,24,25,26,35,37,52,54,55,61,63,65,68,71,75
9/30/00,07,13,16,18,19,20,26,31,34,35,41,45,54,55,56,66,68,74,76,78
9/29/00,03,06,08,12,13,16,17,24,25,28,30,31,40,46,49,54,58,64,70,79
9/28/00,01,07,09,14,26,27,28,30,34,38,40,43,46,52,54,65,66,68,70,76
9/27/00,05,13,17,21,22,23,25,26,29,35,36,46,53,56,57,63,66,69,76,78
9/26/00,02,03,04,10,13,15,20,40,43,44,46,47,51,61,69,70,73,76,79,80
9/25/00,01,02,08,11,14,28,29,30,32,34,41,45,48,50,55,56,63,64,65,66
9/24/00,01,02,19,22,27,30,32,34,37,40,41,48,50,58,65,70,72,74,75,80
9/23/00,03,04,10,12,15,16,28,43,45,48,49,50,52,53,58,60,61,64,65,75
9/22/00,01,03,08,10,13,25,29,34,40,44,49,52,54,57,59,65,70,73,74,77
9/21/00,01,03,04,05,06,07,09,19,20,23,27,36,45,46,47,49,53,57,61,72
9/20/00,03,04,05,23,25,26,33,34,38,39,40,44,46,50,51,52,53,66,67,69
9/19/00,02,06,09,22,28,29,30,34,37,41,46,49,54,58,67,70,71,75,79,80
9/18/00,04,06,10,12,15,16,22,31,32,34,36,41,42,44,46,52,60,62,64,75
9/17/00,03,05,07,18,20,21,23,25,29,32,35,37,38,43,45,52,53,55,65,67
9/16/00,01,02,04,11,12,18,20,22,26,37,38,49,52,53,54,61,65,68,72,74
9/15/00,03,06,08,15,17,19,24,46,47,49,51,54,58,59,61,62,70,74,77,78
9/14/00,06,08,17,18,20,22,28,29,33,34,38,44,46,58,60,64,66,68,70,72
9/13/00,01,02,04,05,08,09,15,16,20,33,43,53,55,56,59,62,73,75,77,79
9/12/00,03,04,06,08,09,15,26,30,34,38,39,40,50,63,64,70,73,75,78,79
9/11/00,06,07,14,21,23,29,35,36,38,41,50,51,53,64,65,66,68,71,77,79
9/10/00,01,02,04,05,10,30,31,33,38,39,42,46,52,56,68,69,72,74,79,80
9/9/00,02,09,14,15,16,24,25,29,33,36,41,49,50,53,57,58,66,70,72,73
9/8/00,08,10,11,15,24,28,37,45,47,50,53,56,62,64,65,66,68,73,76,77
9/7/00,01,04,16,21,29,30,33,36,37,41,44,49,54,55,56,59,65,70,73,78
9/6/00,06,07,10,13,27,30,31,35,38,39,41,42,44,54,60,61,63,69,74,76
9/5/00,05,06,08,09,30,31,36,43,45,46,47,52,53,55,56,61,63,64,70,80
9/4/00,10,11,17,18,19,25,27,29,37,39,40,45,46,51,56,57,62,74,75,80
9/3/00,01,02,06,09,10,14,15,33,38,43,47,52,54,60,69,72,74,76,77,80
9/2/00,02,07,09,12,17,19,24,29,46,49,57,60,65,68,71,73,74,76,77,79
9/1/00,05,06,10,11,12,15,26,27,34,38,40,46,52,58,59,60,62,63,64,67
8/31/00,04,09,12,13,14,23,24,28,38,44,55,56,58,59,62,65,68,72,73,78
8/30/00,04,08,09,11,13,14,16,17,22,27,30,33,39,48,50,57,61,66,67,79
8/29/00,01,03,06,11,13,21,23,27,34,36,45,55,59,64,65,69,74,76,77,80
8/28/00,08,12,13,14,15,25,28,36,38,40,42,43,44,49,51,52,58,71,76,78
8/27/00,01,13,19,28,29,34,37,38,39,45,53,56,63,64,65,70,74,77,79,80
8/26/00,03,07,14,16,31,32,36,39,42,43,55,56,58,70,72,73,75,76,77,78
8/25/00,05,13,14,16,18,22,23,25,27,30,31,36,41,46,49,56,60,62,79,80
8/24/00,02,06,08,11,14,19,23,24,26,29,33,35,41,46,56,58,59,60,66,74
8/23/00,01,15,17,18,20,23,31,35,40,41,43,48,49,53,56,64,73,76,78,80
8/22/00,09,11,12,16,17,19,20,22,26,29,32,33,34,40,43,45,46,53,66,79
8/21/00,03,04,06,14,24,26,27,30,33,35,38,42,46,49,57,67,71,72,74,78
8/20/00,02,03,07,09,11,14,16,28,29,30,31,32,54,55,62,65,66,71,74,79
8/19/00,05,06,10,12,20,22,29,32,33,39,40,41,46,49,58,59,61,63,68,75
8/18/00,01,18,19,20,28,33,34,39,41,42,43,48,50,59,65,67,75,76,77,78
8/17/00,08,10,11,12,18,28,32,33,36,39,43,50,51,53,60,63,64,69,77,79
8/16/00,05,08,09,12,16,22,30,34,35,37,53,59,62,63,65,71,75,76,77,79
8/15/00,06,07,10,15,20,23,24,26,30,37,38,40,43,51,52,53,57,69,77,79
8/14/00,07,13,17,19,26,27,30,31,35,44,47,49,53,54,57,62,72,75,77,79
8/13/00,12,15,18,19,20,27,29,31,35,37,40,43,44,51,58,60,63,69,72,80
8/12/00,08,12,24,25,27,30,32,34,39,40,41,50,51,56,61,66,67,68,69,78
8/11/00,02,09,11,13,23,29,35,37,41,44,48,51,53,56,58,62,63,64,65,74
8/10/00,07,21,23,26,28,29,30,31,32,34,40,43,48,52,56,60,62,74,76,80
8/9/00,03,06,09,13,20,21,38,43,44,46,48,49,54,59,64,66,71,75,77,78
8/8/00,03,08,12,17,20,22,25,28,29,31,32,45,55,57,60,66,67,69,70,77
8/7/00,05,10,12,17,21,23,27,30,31,45,46,47,54,55,56,59,69,76,77,78
8/6/00,04,10,15,24,25,26,31,33,38,40,43,51,53,57,59,60,61,68,73,79
8/5/00,05,07,09,24,26,28,30,32,39,41,46,52,54,55,57,68,70,72,73,78
8/4/00,06,07,10,17,19,34,46,51,52,55,56,58,59,64,66,67,71,76,78,80
8/3/00,02,06,18,27,33,37,39,42,46,47,52,56,57,58,63,68,73,75,78,80
8/2/00,01,13,17,19,21,26,27,28,29,31,39,42,50,53,57,59,61,75,79,80
8/1/00,03,04,06,13,29,31,34,39,42,45,48,52,55,56,58,62,63,69,70,79
7/31/00,03,05,07,11,13,16,22,29,32,33,40,47,54,62,64,66,76,77,78,80
7/30/00,02,07,09,10,13,20,23,29,41,46,47,54,55,57,61,62,66,67,68,73
7/29/00,02,03,06,12,17,30,34,35,38,40,43,44,48,53,61,63,67,71,78,80
7/28/00,01,06,08,09,10,15,19,25,39,42,43,48,49,50,57,58,59,75,77,80
7/27/00,01,02,04,22,26,29,31,32,36,37,39,41,43,46,50,55,58,64,67,71
7/26/00,05,06,13,17,22,26,27,30,31,34,44,58,60,61,64,68,74,75,78,80
7/25/00,01,02,05,07,08,13,24,29,36,38,48,49,56,59,64,66,67,75,79,80
7/24/00,01,02,07,08,09,10,15,24,27,33,35,36,50,52,53,57,60,66,67,73
7/23/00,03,06,08,16,19,22,26,29,30,36,43,52,57,58,60,62,66,72,73,77
7/22/00,06,07,08,12,14,18,21,25,29,30,31,32,38,43,59,61,63,64,67,68
7/21/00,10,13,16,17,18,19,29,33,34,35,38,39,43,45,46,47,51,52,53,68
7/20/00,01,06,08,09,10,11,13,18,19,22,29,36,42,43,48,51,59,67,71,80
7/19/00,03,04,05,06,08,13,14,20,21,27,33,37,47,58,59,62,64,67,76,77
7/18/00,07,23,25,26,30,32,36,42,47,49,50,52,57,59,69,70,76,77,78,80
7/17/00,02,05,15,34,39,42,45,49,50,54,58,61,63,66,68,73,74,78,79,80
7/16/00,02,11,12,15,18,29,32,37,41,44,51,56,62,63,67,68,69,71,72,76
7/15/00,02,05,06,16,21,25,33,37,43,45,48,51,58,60,62,64,65,71,73,74
7/14/00,06,11,17,22,25,28,29,31,41,42,56,57,58,59,66,68,74,76,79,80
7/13/00,01,07,08,11,19,26,31,32,37,38,44,47,48,56,58,60,62,63,71,73
7/12/00,04,05,13,18,21,25,29,34,46,50,52,54,63,66,69,70,74,75,76,80
7/11/00,01,04,10,14,15,21,28,30,35,36,44,46,47,48,49,51,53,67,73,74
7/10/00,03,04,09,10,11,13,15,29,32,37,38,42,50,56,58,59,61,63,65,75
7/9/00,06,08,11,14,17,18,23,29,32,34,38,39,40,53,59,65,71,73,76,80
7/8/00,08,09,10,12,15,17,18,19,25,26,29,30,32,38,48,49,57,62,67,79
7/7/00,03,04,08,10,18,19,21,25,26,33,34,36,41,42,43,64,68,75,76,78
7/6/00,01,10,11,14,16,17,19,25,32,33,34,35,48,54,61,65,67,74,76,77
7/5/00,01,04,05,07,11,13,14,18,20,22,23,25,29,30,32,36,37,49,51,66
